TS,xs1,xs2,xs3,xs4,xs5,xs6,xs7,xs8,label
03/11/2022 12:33:31 PM,20.707161,62.371203,619.4337,92.6875,111.384077,333.817738,612.202429,90.704167,0
03/11/2022 12:33:32 PM,21.683345,61.103506,617.247031,92.965318,111.248427,342.944181,613.2209,93.37856,0
03/11/2022 12:33:33 PM,22.074283,62.409125,613.896317,91.714452,111.172455,337.937657,608.972472,100.395266,8
03/11/2022 12:33:34 PM,26.254045,60.655584,616.450943,92.329869,110.749511,336.191151,605.801444,93.239015,1
03/11/2022 12:33:35 PM,21.865672,62.462709,604.963043,92.893809,110.950791,343.588459,607.447475,91.165197,0
03/11/2022 12:33:36 PM,22.113895,61.369854,604.909498,93.302883,111.258065,342.484209,601.688809,91.539831,0
03/11/2022 12:33:37 PM,21.307549,61.428737,604.414649,92.251267,110.712467,347.174226,608.256909,90.774791,0
03/11/2022 12:33:38 PM,21.888274,61.054377,614.077604,92.387531,110.926563,361.861471,606.919719,91.32097,6
03/11/2022 12:33:39 PM,22.227292,61.278537,616.375925,92.931837,111.049319,350.277967,610.85217,90.57231,0
03/11/2022 12:33:40 PM,20.856552,61.890694,608.011901,92.338067,111.113953,349.076951,616.658213,93.055473,0
03/11/2022 12:33:41 PM,21.949532,61.714097,601.21389,91.311265,111.068888,348.70382,611.756214,91.163839,0
03/11/2022 12:33:42 PM,20.646688,61.874531,615.044193,90.995813,110.868022,332.231193,607.030928,92.200473,0
03/11/2022 12:33:43 PM,22.086677,60.742458,618.611417,93.465846,111.095868,343.895247,619.506221,92.284354,0
03/11/2022 12:33:44 PM,21.213874,60.828852,610.204824,92.674018,110.612626,349.280323,607.837548,92.118955,0
03/11/2022 12:33:45 PM,26.836935,61.205276,605.759569,90.936908,110.992787,342.657523,616.816635,90.872123,1
03/11/2022 12:33:46 PM,20.741806,62.546599,615.893016,91.467308,111.010753,363.153157,602.783762,93.463525,6
03/11/2022 12:33:47 PM,22.061482,60.714211,607.798951,90.897973,110.696651,335.618403,619.497496,93.279208,0
03/11/2022 12:33:48 PM,21.774938,60.626259,602.329063,92.576018,110.944734,357.206943,605.394262,91.929681,6
03/11/2022 12:33:49 PM,21.31026,60.859023,618.048923,92.095819,110.84799,349.502194,608.331586,92.196032,0
03/11/2022 12:33:50 PM,22.463872,60.966049,601.772423,92.496939,110.942959,347.715103,602.784881,99.935897,8
03/11/2022 12:33:51 PM,20.74469,61.751734,613.275502,92.882672,110.709424,337.927057,604.245549,92.790452,0
03/11/2022 12:33:52 PM,22.518608,61.397811,610.537927,91.035176,111.393909,342.397269,612.744653,92.582335,0
03/11/2022 12:33:53 PM,20.945764,61.446938,608.811954,92.356239,110.760202,346.369319,614.793343,92.293642,0
03/11/2022 12:33:54 PM,21.297862,61.274227,615.718354,91.599484,116.818609,337.967363,613.973953,91.951718,5
03/11/2022 12:33:55 PM,21.207247,61.056323,619.960718,92.123532,116.327702,333.91705,606.474203,91.091595,5
03/11/2022 12:33:56 PM,21.10312,67.695077,617.371885,92.591147,111.28497,350.475444,616.383857,93.408207,2
03/11/2022 12:33:57 PM,21.188681,61.834233,611.293698,91.630131,110.988296,340.925288,604.142893,91.994974,0
03/11/2022 12:33:58 PM,21.727082,61.769994,607.868363,93.436731,110.81911,339.041384,608.7773,91.296141,0
03/11/2022 12:33:59 PM,21.624255,61.200944,635.004163,93.525983,110.86241,348.832767,601.517038,92.913049,3
03/11/2022 12:34:00 PM,22.322332,60.726758,618.853067,93.348814,111.241125,348.646716,601.666508,92.620495,0
03/11/2022 12:34:01 PM,22.442426,62.087728,615.406709,93.152397,110.558078,349.269176,618.272974,92.774677,0
03/11/2022 12:34:02 PM,21.591822,60.632492,670.873974,91.940064,111.465294,333.831854,601.910983,90.68412,3
03/11/2022 12:34:03 PM,21.374139,62.264002,609.309973,91.988593,110.761161,346.059226,667.007447,93.273687,7
03/11/2022 12:34:04 PM,21.340499,61.920461,605.309106,90.659907,111.280065,332.725556,614.341628,92.656135,0
03/11/2022 12:34:05 PM,22.204639,61.796965,619.896824,96.987919,111.342581,349.830477,605.65151,92.657128,4
03/11/2022 12:34:06 PM,21.254904,61.134094,670.018782,93.071029,110.815522,332.50828,612.368472,92.02139,3
03/11/2022 12:34:07 PM,20.947593,61.202387,606.886054,92.307031,110.87596,341.071769,620.309466,90.700839,0
03/11/2022 12:34:08 PM,21.062167,60.863698,611.493561,93.134833,110.762111,349.748522,602.010503,91.325668,0
03/11/2022 12:34:09 PM,22.388503,62.465107,602.487738,91.341783,111.512781,337.98674,608.522745,90.593501,0
03/11/2022 12:34:10 PM,20.936481,61.317277,606.248478,91.381988,111.196042,346.657332,617.69363,92.496295,0
03/11/2022 12:34:11 PM,22.289254,60.944004,605.667632,93.425355,114.391165,341.113801,617.632523,91.107884,5
03/11/2022 12:34:12 PM,21.09556,61.356596,675.347488,90.861357,111.073535,332.300647,606.302379,91.84136,3
03/11/2022 12:34:13 PM,20.940554,60.949646,614.47279,91.1113,110.586115,333.974562,616.732578,93.056564,0
03/11/2022 12:34:14 PM,21.911218,62.428535,644.474291,90.817946,111.449551,331.707489,616.983868,93.192808,3
03/11/2022 12:34:15 PM,22.521051,60.626971,644.030195,92.225979,111.256244,350.171768,604.024768,90.559176,3
03/11/2022 12:34:16 PM,22.354039,62.346335,603.642474,92.014725,110.597433,335.197594,615.001735,91.475328,0
03/11/2022 12:34:17 PM,21.981584,61.81266,615.713044,93.278632,110.605117,355.713829,610.23511,91.426865,6
03/11/2022 12:34:18 PM,20.863395,61.427841,613.582103,91.379002,111.271299,342.840833,601.349748,93.545936,0
03/11/2022 12:34:19 PM,20.924828,61.943022,652.502912,92.049903,111.22922,332.78161,613.491634,90.647781,3
03/11/2022 12:34:20 PM,21.419576,61.402425,607.257818,92.718373,111.228235,345.584121,600.574182,91.425446,0
03/11/2022 12:34:22 PM,22.117424,61.930405,606.200968,92.638739,115.754127,337.300082,611.673748,92.749312,5
03/11/2022 12:34:23 PM,21.969529,60.561917,615.766442,93.507669,114.352883,341.032993,604.21994,93.405674,5
03/11/2022 12:34:24 PM,21.616616,61.257322,601.580518,92.558598,111.118272,335.275501,602.400995,91.291011,0
03/11/2022 12:34:25 PM,21.290667,67.187539,612.931473,90.964357,111.283996,338.099516,603.363217,91.713039,2
03/11/2022 12:34:26 PM,27.315153,61.412947,613.697002,91.936262,111.411609,343.404322,616.671772,92.744733,1
03/11/2022 12:34:27 PM,22.265648,67.742979,616.772661,91.327204,111.375517,332.239106,603.42087,92.788187,2
03/11/2022 12:34:28 PM,22.491192,60.688603,602.010615,91.262714,110.604566,339.282668,607.886609,91.426349,0
03/11/2022 12:34:29 PM,22.531761,66.64411,617.165191,91.402103,110.680887,341.766638,607.933925,93.340735,2
03/11/2022 12:34:30 PM,22.079653,62.508016,603.612175,91.817979,111.481348,338.015036,601.862687,98.756898,8
03/11/2022 12:34:31 PM,21.20266,61.401241,601.450435,92.106832,111.386002,334.476344,604.27132,92.054537,0
03/11/2022 12:34:32 PM,21.355348,62.494455,606.059044,91.846283,110.700654,343.371201,602.226266,91.347979,0
03/11/2022 12:34:33 PM,20.711584,61.134264,610.953289,91.019283,111.26067,346.434608,602.212464,91.305046,0
03/11/2022 12:34:34 PM,20.7348,61.50611,615.271735,91.420547,111.199324,347.928701,616.261523,97.634572,8
03/11/2022 12:34:35 PM,22.10655,61.022624,615.807537,93.248725,111.244705,348.094533,605.187903,92.656275,0
03/11/2022 12:34:36 PM,20.91692,62.325205,601.389867,92.701615,110.616785,347.148887,608.400306,90.816586,0
03/11/2022 12:34:37 PM,20.590261,62.250302,601.743933,92.231688,110.82471,366.885424,618.446585,91.13912,6
03/11/2022 12:34:38 PM,21.555966,61.176073,637.185056,91.046065,110.570477,346.263472,616.023368,92.17256,3
03/11/2022 12:34:39 PM,21.851221,61.972373,602.006307,92.17998,110.610722,342.704742,602.575825,97.294721,8
03/11/2022 12:34:40 PM,21.009957,62.392405,609.293391,97.823979,111.234776,349.823476,615.206284,93.090832,4
03/11/2022 12:34:41 PM,20.784084,61.447476,600.899869,92.729503,111.478678,332.655629,614.162523,93.239434,0
03/11/2022 12:34:42 PM,22.217524,61.840812,610.440077,92.408674,111.371581,346.178476,641.244445,90.639774,7
03/11/2022 12:34:43 PM,28.064148,61.386904,612.095363,90.66278,110.805176,350.074886,611.806248,93.482631,1
03/11/2022 12:34:44 PM,22.345664,66.089757,619.083527,91.835213,111.444536,343.854321,613.888434,91.313491,2
03/11/2022 12:34:45 PM,22.319657,65.565085,605.596318,92.379282,111.415941,345.163464,612.51085,93.247874,2
03/11/2022 12:34:46 PM,21.72688,60.803944,613.73563,93.271953,110.600232,348.343268,661.316669,93.33604,7
03/11/2022 12:34:47 PM,22.196428,61.238766,606.892656,91.457201,111.342398,348.648849,619.041713,90.883302,0
03/11/2022 12:34:48 PM,21.529161,60.681695,658.472243,91.186348,110.758308,343.548937,604.356481,91.12914,3
03/11/2022 12:34:49 PM,21.756846,67.615916,613.820196,93.446441,111.406972,339.051138,602.880977,92.438567,2
03/11/2022 12:34:50 PM,22.032441,62.538374,610.620689,91.215153,111.179828,335.48788,613.919558,91.565073,0
03/11/2022 12:34:51 PM,21.681544,62.060249,619.822869,91.202242,117.988638,345.683803,611.288312,93.033494,5
03/11/2022 12:34:52 PM,26.342388,60.736123,605.108298,92.828842,110.952452,343.820061,615.128816,91.316268,1
03/11/2022 12:34:53 PM,27.176465,61.09717,605.883589,90.571406,110.960664,335.111596,615.304021,92.884463,1
03/11/2022 12:34:54 PM,22.515941,61.47791,618.217385,91.592447,111.129933,332.319184,600.896453,91.837422,0
03/11/2022 12:34:55 PM,20.850052,62.289622,618.410403,92.691206,116.9977,343.49071,615.798757,91.839447,5
03/11/2022 12:34:56 PM,22.257319,61.409819,617.479649,92.518169,111.39404,346.660967,631.283116,91.110567,7
03/11/2022 12:34:57 PM,20.716516,65.083955,606.019366,91.365922,110.586784,341.018645,609.633644,90.790124,2
03/11/2022 12:34:58 PM,20.765824,61.782708,619.945007,94.945906,111.414703,340.652729,608.72795,92.49723,4
03/11/2022 12:34:59 PM,21.551875,60.553673,615.860914,92.181736,110.586278,335.197797,605.901678,92.727856,0
03/11/2022 12:35:00 PM,20.614519,62.006652,610.648418,92.528955,116.472269,345.598712,617.899897,90.817275,5
03/11/2022 12:35:01 PM,22.527757,65.011087,618.560731,92.714149,111.348251,346.397016,610.634705,92.793788,2
03/11/2022 12:35:02 PM,21.30334,61.902289,603.958417,91.188046,110.708773,359.974687,618.279852,92.032092,6
03/11/2022 12:35:03 PM,22.27687,61.700339,610.957218,91.619016,110.920779,339.232534,615.891661,93.28039,0
03/11/2022 12:35:04 PM,21.791534,61.678843,603.899979,90.888783,111.549471,346.552067,609.434571,93.246213,0
03/11/2022 12:35:05 PM,21.918026,61.22847,607.90375,92.481626,114.086582,338.464797,608.696144,91.724149,5
03/11/2022 12:35:06 PM,22.227479,61.667464,601.914195,91.313583,110.733267,339.752605,620.035318,92.965519,0
03/11/2022 12:35:07 PM,21.426606,64.848119,615.595065,91.429625,110.690598,339.812001,610.949597,92.239307,2
03/11/2022 12:35:08 PM,21.64919,61.864518,611.423063,92.345623,111.144779,340.656665,609.55101,91.672706,0
03/11/2022 12:35:09 PM,27.062945,61.983167,616.872992,91.068394,111.389143,341.553541,617.394756,92.526042,1
03/11/2022 12:35:10 PM,21.849479,61.629168,610.08758,92.878021,111.193529,339.983454,603.660052,92.220343,0
03/11/2022 12:35:11 PM,21.832058,60.834757,619.145177,93.360226,110.988323,344.69033,601.094355,92.05636,0
03/11/2022 12:35:12 PM,22.40302,62.459914,608.058982,93.18275,110.862062,332.358294,617.137076,93.493134,0
03/11/2022 12:35:13 PM,21.546297,65.999325,605.17578,93.368142,110.562352,346.162392,603.550686,92.818669,2
03/11/2022 12:35:14 PM,20.81553,61.539413,613.975531,92.542168,111.403053,339.686045,606.609011,98.930918,8
03/11/2022 12:35:15 PM,21.321629,61.028532,601.944961,93.109786,110.98359,332.451285,601.001534,92.474111,0
03/11/2022 12:35:16 PM,21.614106,61.010803,610.299734,91.71481,110.623445,340.906777,603.466004,101.22089,8
03/11/2022 12:35:17 PM,22.161653,61.318655,617.524453,90.948695,111.349997,362.564149,604.842302,92.8101,6
03/11/2022 12:35:18 PM,22.153292,60.802063,620.15108,91.362086,111.221069,347.527759,619.56632,90.80489,0
03/11/2022 12:35:19 PM,20.832961,61.852208,606.921125,92.785651,111.209777,344.356472,602.171842,91.651471,0
03/11/2022 12:35:20 PM,21.253583,60.55484,614.968531,90.771374,111.044671,340.745562,616.342317,91.934998,0
03/11/2022 12:35:21 PM,20.744068,61.902411,639.085784,92.47855,110.770516,344.242499,603.833806,92.207168,3
03/11/2022 12:35:22 PM,22.312056,64.411259,604.558503,92.378608,111.369417,338.048613,606.615325,92.365711,2
03/11/2022 12:35:23 PM,21.863766,60.641844,602.81324,90.826417,110.730174,342.734132,620.385453,91.119049,0
03/11/2022 12:35:24 PM,21.247835,61.942204,611.335955,91.475867,111.165072,347.613646,617.779853,91.762228,0
03/11/2022 12:35:25 PM,21.535723,61.93918,660.357384,92.01242,110.904892,342.493669,603.394285,91.931612,3
03/11/2022 12:35:26 PM,28.742268,61.281953,611.103311,93.09235,110.917219,349.732843,611.975587,91.792271,1
03/11/2022 12:35:27 PM,22.17,60.651069,612.08876,98.574445,110.708402,343.383711,612.413482,91.629783,4
03/11/2022 12:35:28 PM,21.721919,61.284517,606.040683,97.911257,110.985626,345.281842,601.443768,91.902446,4
03/11/2022 12:35:29 PM,20.817015,60.578642,618.881844,92.424034,111.385239,340.162962,614.870666,90.830268,0
03/11/2022 12:35:30 PM,20.85276,60.585648,608.151145,93.062143,111.468949,340.61123,615.221181,101.265381,8
03/11/2022 12:35:31 PM,21.308172,62.359543,612.304035,93.235143,111.33199,339.770565,612.183224,93.484833,0
03/11/2022 12:35:32 PM,21.378674,61.340829,603.232848,91.199757,115.361435,346.709269,611.061684,92.790647,5
03/11/2022 12:35:33 PM,21.583933,62.162428,610.871066,91.691225,111.112831,331.359066,604.368128,93.391465,0
03/11/2022 12:35:34 PM,21.791276,61.796421,609.169622,92.414556,111.145581,346.034137,600.856776,92.139857,0
03/11/2022 12:35:35 PM,21.639679,60.889505,614.942574,93.317455,110.632085,343.591729,603.166014,93.331082,0
03/11/2022 12:35:36 PM,20.85426,62.374406,611.717187,92.454495,110.990899,344.337666,609.131449,92.360727,0
03/11/2022 12:35:37 PM,21.965486,62.106757,617.496603,91.685539,110.978338,331.450023,618.287971,93.302441,0
03/11/2022 12:35:38 PM,21.854038,60.853387,639.748339,92.155628,110.727114,336.692986,602.924419,92.027649,3
03/11/2022 12:35:39 PM,21.983324,64.273722,601.211036,91.952205,111.044816,346.696681,615.833745,93.400144,2
03/11/2022 12:35:40 PM,20.793991,61.097789,607.759797,92.78242,111.082304,338.988705,659.529392,92.088198,7
03/11/2022 12:35:41 PM,20.708077,60.687392,618.743638,91.583447,110.881446,334.750704,604.686181,92.40602,0
03/11/2022 12:35:42 PM,22.450598,61.307964,617.809422,91.450273,110.725454,334.347739,620.04877,91.88733,0
03/11/2022 12:35:43 PM,21.018106,62.329418,605.888581,92.584204,111.393799,336.570348,602.766781,90.982889,0
03/11/2022 12:35:44 PM,20.986548,61.268016,601.869637,93.074971,111.347162,341.372368,645.777294,93.123867,7
03/11/2022 12:35:45 PM,21.047928,62.023243,618.248862,92.503146,110.590852,345.336008,617.636378,90.695764,0
03/11/2022 12:35:46 PM,22.152151,61.500838,664.085046,92.460345,110.972906,339.692788,604.655309,92.340268,3
03/11/2022 12:35:47 PM,21.939965,61.593213,610.53277,90.665206,111.107091,336.3248,615.717629,92.504929,0
03/11/2022 12:35:48 PM,21.00433,61.660266,607.823406,92.620784,111.504555,332.760215,612.214967,91.503686,0
03/11/2022 12:35:49 PM,21.253036,61.586193,619.036936,91.362909,111.128715,347.759612,618.980195,93.498808,0
03/11/2022 12:35:50 PM,22.418115,64.506062,618.006062,93.278518,110.812028,338.688942,617.280959,92.266772,2
03/11/2022 12:35:51 PM,21.695995,62.137466,600.641575,95.554863,111.28324,336.754053,605.091096,91.232524,4
03/11/2022 12:35:52 PM,22.077763,62.204708,619.966223,93.215926,110.978944,344.346846,619.524515,91.110735,0
03/11/2022 12:35:53 PM,26.141697,61.437996,604.177918,93.438647,110.848432,348.601255,615.216268,92.983503,1
03/11/2022 12:35:54 PM,26.910791,61.930238,608.267392,91.500107,110.587991,343.349167,616.824151,90.8118,1
03/11/2022 12:35:55 PM,21.129511,61.093091,605.971818,92.083457,110.660166,347.110854,605.924663,91.395686,0
03/11/2022 12:35:56 PM,20.826634,62.019503,605.739864,92.294499,111.359009,338.709562,646.440196,92.790517,7
03/11/2022 12:35:57 PM,21.273536,61.00868,614.837714,91.809142,110.699315,335.614502,605.771187,91.356522,0
03/11/2022 12:35:58 PM,20.842106,62.230827,600.868351,92.028242,110.749087,344.163845,617.024039,98.678445,8
03/11/2022 12:35:59 PM,22.235611,61.832129,610.023779,92.698543,110.764807,350.350744,604.120929,92.90079,0
03/11/2022 12:36:00 PM,21.692519,60.632302,612.737107,95.604705,111.108773,333.624148,607.056278,91.166259,4
03/11/2022 12:36:01 PM,22.049843,61.051533,617.034563,92.888625,110.63703,342.267348,611.05873,92.82458,0
03/11/2022 12:36:02 PM,20.709624,60.833886,614.279752,91.634818,110.696639,335.957511,606.683704,91.196313,0
03/11/2022 12:36:03 PM,22.155349,61.569134,604.186407,91.357679,110.597919,334.483305,604.16919,91.808309,0
03/11/2022 12:36:04 PM,21.952522,65.610168,619.038778,91.00262,111.020899,344.354365,620.4303,92.197954,2
03/11/2022 12:36:05 PM,21.275145,61.206191,619.728051,92.484412,111.353049,338.090404,603.418368,91.259436,0
03/11/2022 12:36:07 PM,21.494894,61.903919,617.156328,90.944449,111.493459,340.513903,614.615974,91.790111,0
03/11/2022 12:36:08 PM,21.753203,61.685299,609.072049,92.205392,110.559193,347.976276,612.350916,93.144566,0
03/11/2022 12:36:09 PM,21.004317,61.424728,609.347224,91.183333,110.634322,347.140135,611.031062,90.641809,0
03/11/2022 12:36:10 PM,21.603269,64.413307,602.599707,92.885407,111.502173,348.983419,615.837106,92.395327,2
03/11/2022 12:36:11 PM,21.460064,60.959785,603.871582,91.118062,111.325598,341.655501,656.363021,91.948648,7
03/11/2022 12:36:12 PM,20.637167,64.580958,609.579684,91.217288,110.718564,331.270712,609.683185,93.534403,2
03/11/2022 12:36:13 PM,21.956238,60.666485,607.542283,92.380784,115.30219,347.447763,606.734229,92.172669,5
03/11/2022 12:36:14 PM,21.733265,60.971192,612.643625,91.294862,114.941491,338.167485,614.462187,91.485498,5
03/11/2022 12:36:15 PM,21.210664,61.815646,603.001383,92.470477,117.415576,332.73871,601.968006,91.34435,5
03/11/2022 12:36:16 PM,22.388655,62.133706,605.166891,93.196459,110.919095,332.732036,615.080481,93.477023,0
03/11/2022 12:36:17 PM,21.424499,60.905134,611.843866,91.30194,111.176046,333.871003,601.083183,92.620368,0
03/11/2022 12:36:18 PM,21.238127,60.746571,601.632173,91.990901,110.587868,337.850478,618.455164,93.282295,0
03/11/2022 12:36:19 PM,21.221776,61.956467,614.770678,91.188295,110.817859,331.38016,631.915702,92.853122,7
03/11/2022 12:36:20 PM,21.71842,61.43899,662.838843,90.971871,111.104362,342.094179,607.284505,92.259036,3
03/11/2022 12:36:21 PM,21.029439,61.211417,607.010803,93.235558,110.663948,353.453878,606.705887,91.566293,6
03/11/2022 12:36:22 PM,21.164596,61.467797,606.142593,92.629021,111.528549,330.897418,602.14226,93.100184,0
03/11/2022 12:36:23 PM,22.367639,62.382058,614.073286,91.556321,111.277594,337.27804,617.669739,92.55928,0
03/11/2022 12:36:24 PM,20.980747,62.208794,614.34746,91.6053,111.294821,341.491033,602.132834,92.681401,0
03/11/2022 12:36:25 PM,20.800126,61.71269,668.412926,93.3043,110.711215,335.666064,617.28616,92.038119,3
03/11/2022 12:36:26 PM,21.662625,61.852826,603.548589,92.150362,110.834023,340.626268,615.035565,92.860563,0
03/11/2022 12:36:27 PM,21.35282,60.948197,608.833464,91.981066,110.7268,374.035236,609.408827,91.544726,6
03/11/2022 12:36:28 PM,22.389515,61.0947,660.595763,93.052587,111.142396,348.474486,606.931833,92.673399,3
03/11/2022 12:36:29 PM,22.455102,61.825625,609.093828,91.919278,110.890651,337.668704,600.999647,99.346679,8
03/11/2022 12:36:30 PM,20.880344,60.794036,602.86151,91.058211,111.510677,343.86092,650.91351,91.548183,7
03/11/2022 12:36:31 PM,21.780217,61.640286,607.421455,91.446368,111.531927,331.209187,617.975742,93.378475,0
03/11/2022 12:36:32 PM,21.307576,62.211431,606.835353,91.427427,110.798606,338.336852,659.123731,92.06694,7
03/11/2022 12:36:33 PM,21.555646,60.988943,602.783831,90.791493,111.481262,336.045423,603.3868,100.33469,8
03/11/2022 12:36:34 PM,22.464355,61.404422,614.848392,99.529183,111.318448,349.321298,616.823008,93.040802,4
03/11/2022 12:36:35 PM,26.227096,61.251514,612.682734,91.43165,111.406439,334.850276,601.763836,92.882505,1
03/11/2022 12:36:36 PM,22.484414,64.818416,614.060197,91.579617,111.476812,338.859132,609.324761,92.078817,2
03/11/2022 12:36:37 PM,21.149028,62.09916,614.720437,91.531099,111.072914,336.266272,617.634598,100.696478,8
03/11/2022 12:36:38 PM,21.045228,61.699843,615.024753,92.064644,111.006596,331.460222,614.383776,91.504971,0
03/11/2022 12:36:39 PM,21.802948,61.882977,603.886608,92.088492,111.238246,348.946303,609.354494,90.94063,0
03/11/2022 12:36:40 PM,22.487764,62.131415,603.569986,92.017676,115.95259,339.582146,608.545754,92.955374,5
03/11/2022 12:36:41 PM,21.367772,60.822782,607.862412,91.947984,110.800168,362.915078,613.134787,92.180118,6
03/11/2022 12:36:42 PM,20.710835,61.38395,620.258034,93.1247,111.05252,336.261265,612.978505,91.926074,0
03/11/2022 12:36:43 PM,21.229119,61.652873,607.641006,91.694283,110.803608,341.072387,607.375753,92.319572,0
03/11/2022 12:36:44 PM,20.990814,66.597963,607.920742,92.540029,111.547653,331.818792,605.109376,92.07625,2
03/11/2022 12:36:45 PM,21.322645,62.125023,612.119144,92.827948,110.703059,373.280002,604.391837,92.596708,6
03/11/2022 12:36:46 PM,21.362406,62.000214,610.361716,91.92395,111.145688,335.931207,613.665818,99.629652,8
03/11/2022 12:36:47 PM,21.286463,61.101414,611.806681,93.031276,114.280004,339.582277,617.690436,93.031831,5
03/11/2022 12:36:48 PM,20.621374,60.761034,610.442403,91.348799,110.944235,365.125557,613.580007,93.197932,6
03/11/2022 12:36:49 PM,27.413355,61.463392,606.619201,91.349383,111.305978,342.767193,617.762202,91.179677,1
03/11/2022 12:36:50 PM,22.507435,60.981681,611.403285,97.077957,110.755184,338.226259,604.688568,92.036948,4
03/11/2022 12:36:51 PM,20.57018,61.079045,611.485422,93.18996,110.699913,331.094719,606.466469,92.039546,0
03/11/2022 12:36:52 PM,22.042945,62.503685,602.838121,91.570034,110.774538,344.193155,617.997071,93.265035,0
03/11/2022 12:36:53 PM,20.811133,62.431524,637.972605,93.201368,111.210839,344.627379,603.547497,92.479883,3
03/11/2022 12:36:54 PM,22.440993,61.127992,646.592217,93.087791,111.310068,342.829891,605.795493,91.021286,3
03/11/2022 12:36:55 PM,21.499998,61.326939,616.773931,91.934284,111.209616,350.077414,604.972478,98.893613,8
03/11/2022 12:36:56 PM,21.512321,61.186915,601.675869,96.845836,111.326081,344.84564,603.880199,93.309582,4
03/11/2022 12:36:57 PM,21.073352,60.604632,614.168132,92.93941,117.719423,332.552724,612.754055,92.688966,5
03/11/2022 12:36:58 PM,21.664338,61.918116,601.733243,90.86883,111.183692,374.090205,608.541832,91.902241,6
03/11/2022 12:36:59 PM,21.663369,61.036966,601.496978,92.169112,110.606332,331.296318,603.920426,92.274235,0
03/11/2022 12:37:00 PM,21.6185,61.757474,600.727958,93.110871,110.815523,343.320771,616.584887,91.859831,0
03/11/2022 12:37:01 PM,21.126787,61.32321,612.950855,91.309205,110.820588,333.983743,616.62449,93.540512,0
03/11/2022 12:37:02 PM,20.568084,61.43244,603.348605,92.43741,110.566204,344.405422,613.108437,91.010052,0
03/11/2022 12:37:03 PM,21.536164,60.763555,608.466508,93.043961,111.067769,344.945686,607.661053,92.728877,0
03/11/2022 12:37:04 PM,21.552962,61.29275,606.927099,97.241962,111.549899,350.396787,604.628339,91.88546,4
03/11/2022 12:37:05 PM,27.425091,61.302412,609.688496,92.157462,111.240266,348.013478,600.814553,90.760851,1
03/11/2022 12:37:06 PM,21.15485,62.052872,626.320997,91.573197,111.485454,337.968388,619.132131,93.353328,3
03/11/2022 12:37:07 PM,21.956289,62.028431,618.737241,91.775994,110.595456,332.842101,638.064663,92.97629,7
03/11/2022 12:37:08 PM,22.40454,60.943082,617.384053,93.209447,111.188,337.599746,607.678913,90.815928,0
03/11/2022 12:37:09 PM,22.011986,61.521366,610.326039,92.616054,110.945144,342.409562,605.940515,90.975693,0
03/11/2022 12:37:10 PM,21.900015,60.607891,604.936551,90.757578,110.633691,340.203147,614.371979,99.077553,8
03/11/2022 12:37:11 PM,21.748688,61.597717,609.3221,91.040914,110.651894,360.904631,614.932273,92.333044,6
03/11/2022 12:37:12 PM,22.217114,61.435197,617.905561,91.890192,110.551563,331.380954,619.457404,93.508269,0
03/11/2022 12:37:13 PM,20.773375,62.418339,611.794816,92.165601,110.598143,343.474357,605.346062,92.67176,0
03/11/2022 12:37:14 PM,22.153684,62.263569,610.892746,93.312342,111.092035,344.650194,614.100719,91.330234,0
03/11/2022 12:37:15 PM,20.841462,60.948906,615.847089,92.888235,110.554905,337.098004,605.694879,100.21058,8
03/11/2022 12:37:16 PM,21.3368,66.744177,603.422625,91.917061,111.05942,331.277967,615.221688,91.612275,2
03/11/2022 12:37:17 PM,20.614196,64.941077,614.380438,92.124628,111.236765,333.778346,606.129456,93.269756,2
03/11/2022 12:37:18 PM,20.754697,61.096657,612.33866,92.692492,110.958478,341.36891,607.626927,92.701049,0
03/11/2022 12:37:19 PM,21.1639,62.183712,617.512256,92.009558,114.21165,332.559786,616.307633,91.914844,5
03/11/2022 12:37:20 PM,21.249402,62.39503,607.461583,93.439471,111.244186,337.678618,610.441039,92.838966,0
03/11/2022 12:37:21 PM,21.180194,66.100474,607.997425,91.628881,111.42721,349.101421,607.952674,90.877648,2
03/11/2022 12:37:22 PM,21.818472,60.839759,608.986555,96.848989,111.304874,333.236447,619.032133,91.758166,4
03/11/2022 12:37:23 PM,22.445357,60.702073,604.102118,92.335227,111.106469,339.512105,607.456609,92.693935,0
03/11/2022 12:37:24 PM,21.030317,61.231864,606.298842,90.670447,111.053818,350.245119,616.356047,92.036457,0
03/11/2022 12:37:25 PM,22.334019,60.644286,606.246815,92.500093,110.620049,340.174946,618.112716,93.289555,0
03/11/2022 12:37:26 PM,21.523224,62.031566,602.958003,91.301608,110.81551,348.598716,606.777154,92.765299,0
03/11/2022 12:37:27 PM,23.699355,60.776422,616.805707,91.641295,111.52408,331.713875,605.251171,92.827359,1
03/11/2022 12:37:28 PM,22.420025,62.441502,616.3578,98.385265,110.66381,343.250126,604.72744,93.397793,4
03/11/2022 12:37:29 PM,22.352917,60.843888,617.72048,91.722412,110.982903,331.073372,612.661665,93.11808,0
03/11/2022 12:37:30 PM,21.199739,60.944879,610.40327,92.968096,111.079356,338.651418,605.110423,90.732422,0
03/11/2022 12:37:31 PM,24.691932,61.903779,607.436971,91.335217,111.233459,349.897196,606.451554,92.760341,1
03/11/2022 12:37:32 PM,21.397126,62.283953,605.555156,92.843157,111.500383,336.168986,619.470115,93.042967,0
